id,name_pl,lon,lat
5874,Sępolno,17.10414,51.11071
5889,Zawadzkiego,14.49543,53.45475
5892,Rybitwy,20.02833,50.04269
5923,Zgoda,18.91435,50.27876
5979,Żabikowo,16.86411,52.34967
5987,Stołczyn,14.59911,53.49418
5996,Sikorka,19.29567,50.38608
6001,Górniki,18.79897,50.39214
6008,Osobowice,17.00000,51.15000
6023,Przyjaźni,14.53857,53.53990
6024,Podjasnogórska,19.09106,50.80574
6028,Bielawy,18.70000,53.03000
6029,Ćmok,19.12273,50.22882
6049,Konstantynów,23.08516,52.20716
6083,Sobieszewo,18.82566,54.34431
6099,Smolna,18.53261,50.08960
6108,Szczekanica,19.64667,51.42528
6138,Brochów,17.08000,51.06000
6141,Stare Miasto,21.01442,52.24672
6143,Bobrek,18.85841,50.33943
6144,Kokoszki,17.58010,52.50674
6145,Centrum,19.69718,51.40769
6146,Zalesie,22.03411,50.00642
6153,Krasowy,19.14255,50.18128
6154,Ujejsce,19.24472,50.39325
6157,Stare Miasto,18.60781,53.01107
6168,Osiedle Mazurskie,20.51410,53.76086
6203,Miłocin,21.98399,50.07719
6206,Oporów,16.96000,51.08000
6233,Sucha Góra,18.85794,50.40156
6287,Konikowo,17.61387,52.53207
6293,Osiedle Paderewskiego,19.03590,50.25094
6319,Prędocinek,21.16018,51.37470
6327,Opatowice,17.12135,51.08960
6372,Prokocim,19.98693,50.01829
6386,Kawodrza Dolna,19.06948,50.80176
6388,Sabinów,19.08583,50.76768
6393,Jęzor,19.16299,50.23417
6453,Centrum,15.04467,53.33806
6474,Latoszki,21.12728,52.13277
6489,Bielany,18.54590,53.02921
6528,Jary,17.95970,53.12503
6558,Morasko,16.91357,52.48892
6636,Miedzeszyn,21.18000,52.18000
6661,Bór,19.18626,50.24435
6669,Chwarzno-Wiczlino,18.42028,54.49968
6677,Kaduk,20.68889,49.60361
6698,Jezierzyce,14.77845,53.34239
6699,Zemborzyce,22.50075,51.16296
6710,Gaj,16.26575,50.75406
6714,Sienkiewicza,23.16505,53.13974
6740,Dąbrówka Wielka,18.98972,50.34210
6762,Gołębiów,21.19435,51.41746
6805,Przegorzały,19.86166,50.05035
6810,Likusy,20.43695,53.79334
6861,Osiedle Dolinki,15.24417,52.73894
6888,Śródmieście,20.47984,53.77788
6906,Podlesie,19.24162,50.32639
6909,Wały Chrobrego,14.56303,53.43003
6915,Brzozowice-Kamień,18.97278,50.36944
6953,Strachocin,17.14167,51.10847
6955,Opławiec,17.96028,53.18650
6973,Biedaszkowo,17.97543,53.10745
6980,Biała,22.00695,49.99928
6991,Buchnik,20.93133,52.36401
7041,Tatary,22.58878,51.24473
7103,Łęgnowo,18.11000,53.10000
7134,Kłodnica,18.16000,50.35000
7137,Koźle,18.14241,50.33606
7141,Lenartowice,18.23694,50.35778
7187,Botanik,22.52025,51.26498
7197,Wrzosowiak,19.13818,50.77750
7207,Pilchowo,14.48079,53.49765
7213,Malina,17.99672,50.62543
7217,Ludwikowo,17.98401,53.13922
7228,Centrum,19.68909,52.54788
7254,Mąkołowiec,18.96632,50.14457
7260,Chełmińskie Przedmieście,18.59448,53.02261
7273,Jakubskie Przedmieście,18.63124,53.02009
7276,Stare Miasto,20.69139,49.62528
7280,Konstantynów,19.13645,50.29222
7283,Przetakówka,20.69333,49.63528
7304,Leszczyny,19.06976,49.79902
7307,Wielki Bór,18.84809,50.81794
7311,Cygański Las,19.04278,49.77742
7340,Imielnica,19.77393,52.53594
7365,Górny Mokotów,21.00083,52.20417
7388,Aleksandrowice,19.00367,49.80768
7463,Racula,15.56453,51.91258
7467,Osiedle Witosa,18.96513,50.26290
7469,Brzozowice,18.96864,50.36501
7480,Zadole,18.97159,50.21755
7481,Rajsko,19.97763,49.99035
7484,Lubiatowo,16.28333,54.16667
7540,Węglin,22.11578,50.81441
7548,Służewiec,20.98955,52.18111
7569,Golęcin,16.86034,52.42975
7575,Strzemieszyce Małe,19.32146,50.32843
7599,Na Skarpie,18.68830,53.02550
7602,Kazimierz,19.22242,50.29449
7609,Jaroszowice,19.04163,50.11984
7639,Zacisze,19.11853,50.81739
7644,Cielmice,19.02112,50.08869
7653,Przy Lesie,18.68063,53.05341
7686,Maroko-Nowiny,18.52460,50.10441
7716,Zagórki,23.23768,53.09792
7770,Golęcino,14.58970,53.46446
7781,Maczki,19.26314,50.25977
7838,Klarysew,21.10556,52.10004
7887,Zazamcze,19.03701,52.66872
7902,Trześniów,22.59631,51.26508
7921,Kostrze,19.84696,50.03351
7923,Wygoda,18.66722,50.05944
7964,Wielgowo,14.76549,53.38350
7978,Staszyce,16.74192,53.12632
8011,Grabów,21.02480,52.17986
8020,Sowice,18.85531,50.45834
8034,Krzekowo,14.48828,53.44859
8060,Gutkowo,20.40065,53.79975
8063,Młodych,18.59278,53.01556
8073,Zachodnia,15.51631,54.16594
8074,Żydowce,14.57353,53.34975
8096,Kolonia Grabówka,19.06300,50.83175
8105,Przewóz,20.05657,50.04548
8144,Maciejów,18.74217,50.30865
8162,Mątwy,18.25467,52.75850
8192,Wawrzyszew,20.93333,52.28333
8216,Rogi,19.78945,50.98399
8239,Nowosolna,19.59015,51.79374
8246,Słodowiec,20.96259,52.27414
8248,Powsinek,21.09237,52.15670
8260,Koszelew,19.15841,50.32250
8288,Radiowo,20.89439,52.28594
8291,Zawady,21.10904,52.16624
8293,Kuligów,21.13798,52.18185
8372,Pogoria,19.24276,50.35843
8382,Górki Zachodnie,18.76515,54.35560
8449,Wójtowa Wieś,17.88912,50.64501
8461,Wośniki,21.09289,51.38126
8493,Henryków,21.37083,50.95556
8533,Żerniki,16.86060,51.14506
8541,Soboniowice,19.99271,49.98327
8583,Centrum,18.08981,51.76298
8665,Imielin,21.01000,52.15000
8673,Sławinek,22.52226,51.26144
8697,Nowe Miasto,14.54306,53.41824
8739,Strzybnica,18.79872,50.48344
8774,Zamysłów,18.51900,50.07807
8881,Kaszczorek,18.69525,53.00547
8924,Centrum,20.06171,49.98209
8929,Wiśniowa Góra,21.13311,52.32896
8930,Millenium,20.70833,49.61417
8983,Zawada,15.56280,51.99121
8993,Barskie,20.70778,49.62528
9059,Zesławice,20.04115,50.10487
9093,Żerniki,18.70598,50.32017
9103,Zieleniec,15.25825,52.70073
9110,Kościelisko,19.94067,49.29265
9119,Niemierzyn,14.53977,53.44740
9127,Świerczewo,14.51340,53.42746
9143,Wzgórza Krzesławickie,20.08341,50.09640
9151,Rżąka,20.00324,50.00531
9167,Kalety,19.09424,50.29543
9171,Popielów,18.51265,50.05361
9176,Stodoły,18.48156,50.15408
9201,Ksawerów,21.01903,52.18696
9214,Stare Bielsko,19.01111,49.83037
9215,Sady Żoliborskie,20.96827,52.26200
9225,Żwaków,18.95675,50.11110
9245,Pawłów,18.79961,50.27914
9274,Choiny,22.78827,51.07607
9290,Piaśniki,18.90890,50.30477
9299,Henryków,20.95206,52.35140
9302,Ludwinów,21.00431,52.13469
9320,Ciężkowice,19.34452,50.21734
9345,Zawiśle,19.06939,52.67318
9367,Gzichów,19.11497,50.32613
9368,Olszówka,19.04224,49.78737
9371,Chrzanów,20.88297,52.21676
9389,Ochojec,18.54458,50.16634
9429,Flisy,17.94289,53.13710
9455,Tatrzańskie,18.16032,53.16003
9459,Barbarka,18.55930,53.04803
9462,Glinki,18.34512,52.94771
9464,Katarzynka,18.65000,53.05000
9473,Rudak,18.66086,53.00384
9477,Bursaki,22.56991,51.26980
9646,Głusk,22.59687,51.19119
9653,Hajdów,22.61860,51.25314
9701,Majdan Tatarski,22.59083,51.23722
9703,Majdanek,23.45510,50.47410
9709,Piaski,23.51175,51.33744
9711,Rudnik,22.61079,51.28269
9712,Stare Miasto,22.57082,51.24822
9718,Wola Sławińska,22.49363,51.26884
9722,Wrotków,22.54593,51.20365
9725,Żabieniec,19.40109,51.81557
9767,Wilczak,17.97379,53.12458
9768,Fordon,18.16897,53.14183
9769,Glinki,18.01728,53.10055
9770,Bocianowo,18.00295,53.13498
9771,Zimne Wody,18.07624,53.11526
9772,Smukała,17.97350,53.19203
9789,Błędów,19.43470,50.34542
9836,Julianów,21.16736,52.16376
9881,Barniewice,18.44024,54.40437
9962,Dojlidy Górne,23.21092,53.09026
9978,Gosławice,18.49004,50.73279
9984,Zawady,16.96049,52.41704
10016,Borków,21.15062,52.19078
10024,Pustachowa,17.59845,52.50027
10063,Wygorzele,19.03892,50.13036
10079,Grzybowice,18.75709,50.35960
10150,Dolny Mokotów,21.03361,52.19944
10157,Załubińcze,20.70333,49.63111
10178,Chmielnik,18.10276,51.77791
10250,Aleksandrów,21.04472,52.39667
10336,Poręba Mała,20.71000,49.58000
10345,Konstancin,21.12361,52.07972
10372,Osiniec,17.64651,52.51433
10388,Bysewo,18.45878,54.36658
10464,Zabełcze,20.69158,49.64834
10529,Półwieś,17.88105,50.68057
10555,Niedobczyce,18.51602,50.06479
10558,Zasanie,22.74756,49.78971
10592,Herby,20.59972,50.88782
10594,Tucznawa,19.31493,50.38601
10606,Repty,18.83035,50.41882
10626,Kozłowa Góra,18.95084,50.41091
10939,Pracze Odrzańskie,16.91000,51.18000
10993,Górne,16.72245,53.05081
11087,Zbydniowice,19.94982,49.97385
11117,Bugaj,19.17335,50.76426
11122,Wierzbno,21.01673,52.19027
11134,Olesin,21.06609,52.35417
11143,Skorosze,20.90000,52.18333
11149,Muchowiec,19.02626,50.23182
11155,ZDRÓJ,18.61011,49.94542
11160,Kłokocin,18.63277,50.05315
11161,Kuźnia Ligocka,18.59778,50.08972
11163,Jastrzębie Dolne,18.57469,49.95479
11166,Szeroka,18.62585,49.98999
11171,Zebrzydowice,18.50000,50.10000
11177,Golejów,18.55000,50.11667
11182,Paruszowiec,18.56895,50.09922
11184,Borynia,18.64823,50.00737
11185,Raszowiec,18.58835,50.08094
11187,Kleszczówka,18.70722,50.05222
11189,Janów,19.08822,50.23837
11191,Orzepowice,18.51608,50.11419
11194,Burowiec,19.07410,50.27430
11228,Tonie,19.88898,50.11202
11284,Szczepanowice,17.88816,50.65372
11286,Drzonków,15.56942,51.89365
11289,Pasieka,17.91120,50.66944
11412,Zamoście,15.23684,52.72429
11415,Stary Rynek,16.93360,52.40889
11445,Krzyżowniki,17.13387,52.30827
11476,Bierkowice,17.84999,50.67924
11539,Laski,19.24856,50.33473
11563,Jurata,18.71468,54.68342
11619,Młociny,20.92917,52.29056
11653,Białołęka Dworska,20.98000,52.35000
11670,Młodzianów,21.14728,51.37650
11736,Maćkowy,18.61980,54.30636
11744,Radojewo,16.94365,52.49334
11757,Księży Młyn,19.36523,51.31364
11762,Laskówiec,18.30917,52.23361
11794,Mikuszowice Śląskie,19.05664,49.78182
11810,Ryczewo,17.02848,54.46415
11824,Falkowa,20.88661,49.74484
11861,Tworki,20.82333,52.16944
11878,Sikawa,19.52778,51.79131
11899,Dobrzec,18.02541,51.75123
11930,Raculka,15.55381,51.93244
11982,Winiary,18.14101,51.75701
11987,Rybna,18.79738,50.46627
12083,Mokre,18.62194,53.02897
12086,Piątkowa,20.75468,49.62715
12131,Komorowice Krakowskie,19.05304,49.86527
12197,Próchnik,19.45294,54.24263
12251,Zatrzebie,21.18168,52.16034
12253,Sośnica,18.70887,50.29207
12281,Kostrogaj,19.70560,52.56518
12288,Leszczynko,16.57667,51.83722
12297,Zakrzówek,19.91417,50.03742
12298,Podzamcze,14.55716,53.42367
12358,Gorce,16.20505,50.75606
12379,Olszówka Górna,19.02894,49.78261
12435,Zatorze,16.55917,51.84694
12466,Święty Wojciech,18.62958,54.28434
12475,Długie Ogrody,18.66503,54.34775
12481,Kręciwilk,19.11853,50.81739
12496,Sielanka,18.01384,53.12938
12557,Lubiechów,16.29442,50.83121
12561,Wartogłowiec,18.99993,50.12940
12683,Arkońskie-Niemierzyn,14.52755,53.45475
12721,Metro Wilanowska,21.01960,52.17424
12727,Centrum,18.75041,53.49183
12733,Osada Rybacka,18.55111,54.55917
12736,Boguszów,16.20430,50.75595
12771,Bazylianówka,22.57570,51.26483
12821,Szotkowice,18.52381,49.93693
12823,Radziejów,18.52456,50.05599
12829,Meksyk,18.54870,50.08011
12863,Chełmoniewo,16.23672,54.18424
12867,Dajtki,20.42342,53.76516
12921,Kluczewo,15.01000,53.28000
12927,Zaborowo,16.58435,51.81695
13001,Nad Wisłą,18.17384,53.15933
13064,Chełmiec,20.68222,49.67497
13068,Zbytki,20.93891,52.34272
13079,Ratanice,19.18796,50.37743
13104,Grabownia,18.53119,50.13705
13157,Track,20.53825,53.79624
13195,Garbary,16.94062,52.41033
13498,Minikowo,16.94133,52.35876
13553,Warszawskie,16.98634,52.41409
13619,Mydlniki,19.84584,50.08529
13700,Słupna,19.13305,50.22579
13719,Brzozowica,19.13629,50.33113
13738,Gładyszewo,16.68582,53.16806
13743,Jadwiżyn,16.76525,53.17126
13798,Gocławek,21.11933,52.23816
13942,Przylesie,18.12663,53.15123
14003,Świbno,18.93451,54.33467
14179,Kortowo,20.45451,53.75766
14196,Przegalina,18.92101,54.31312
14277,Chróścik,15.14719,52.73148
14278,Zawodzie,18.10510,51.74844
14282,Korczak,18.05473,51.75841
14283,Szczypiorno,18.02766,51.72629
14284,Lis,18.12041,51.71618
14336,Niedzieliska,19.24714,50.22827
14375,Góry,19.65728,52.50206
14381,Zawady,23.11031,53.16721
14405,Jamno,16.16803,54.24521
14406,Skorupy,23.19738,53.12532
14439,Stare Miasto,19.68518,52.54488
14448,Rypinek,18.09725,51.73962
14449,Piwonice,18.09953,51.72091
14450,Majków,18.07936,51.77879
14452,Piskorzewie,18.07877,51.76574
14454,Ogrody,18.05973,51.76723
14503,Stare Miasto,16.09506,51.66444
14526,Centrum,16.20915,51.39435
14527,Modrzejów,19.14835,50.23963
14639,Julianów,20.00721,51.43068
14653,Stare Miasto,15.04447,53.33727
14659,Widawa,17.07938,51.15540
14704,Główna,16.96960,52.42069
14747,Ostrów Tumski,16.94810,52.41124
14751,Kurczaki,19.49716,51.71949
14827,Rynek Jeżycki,16.90502,52.41180
14868,Tyniec,18.11603,51.76338
14879,Pleszów,20.10405,50.06614
14926,Koszyce,16.73000,53.18000
14927,Śródmieście,16.73166,53.15228
14928,Zamość,16.78873,53.13099
14938,Kleczków,17.02781,51.12889
14994,Wyczerpy - Aniołów,19.15213,50.83669
14998,Cieśle,19.29197,50.27894
15175,Kolonia,21.98506,49.96932
15201,Wyględówek,20.81909,52.16193
15333,Krzyszkowice,20.02902,49.99036
15336,Bronowice Małe,19.87203,50.08824
15356,Romanów,19.58581,51.65045
15401,Obozisko,21.14927,51.41321
15439,V osiedle,18.25107,52.22303
15481,Sitaniec-Błonie,23.26019,50.74031
15542,Kuźniki,16.95324,51.12705
15617,Karb,18.87093,50.35843
15619,Bobrowniki,18.87428,50.42736
15637,Klęskowo,14.66012,53.37021
15648,Sławociesze,14.75022,53.38044
15649,Gocław,14.60394,53.47607
15695,Jeleń,19.24534,50.16312
15753,Kosocice,20.00092,49.99078
15865,Niestachów,16.88848,52.42446
15878,Glinki,14.59100,53.48112
15901,Zacisze,20.47526,53.72497
15911,Gołąbki,20.86548,52.20159
16021,Łosień,19.32892,50.35299
16108,Przylep,15.45101,51.96882
16157,Słoneczne Tarasy,18.62232,53.01714
16428,Bzie Dolne,18.65000,49.93000
16534,Chruślice,20.72333,49.63111
16551,Zofin,18.16027,53.17141
16590,Olszówka Dolna,19.04682,49.79384
16765,Groty,20.99415,52.28670
16822,Zielona,19.17618,50.34072
16885,Pustki Cisowskie-Demptowo,18.45291,54.53447
16972,Młodych,23.12361,53.13528
16978,Suble,18.96810,50.12262
17041,Grodzkie,20.70222,49.61417
17259,Dźbów,19.06069,50.76079
17299,Folwarki,18.65791,50.05257
17412,Niewachlów Pierwszy,20.57671,50.89416
17413,Czarnów-Osiedle,20.61069,50.88084
17415,Nowy Folwark,20.66346,50.87834
17416,Niewachlów Drugi,20.56005,50.90606
17417,Białogon,20.55698,50.85505
17418,Ostra Górka,20.65809,50.84365
17512,Zalesie,20.52563,50.85019
17548,Demptowo,18.46000,54.51000
17562,Grzybowo,16.61090,51.85339
17617,Zerzeń,21.14133,52.19283
17628,Pławnik,17.60962,52.50989
17771,Podwale,16.57584,51.84993
17936,Krzesinki,17.00533,52.34234
17996,Komorowice Śląskie,19.01819,49.86790
18024,Siedlice,15.28951,52.70278
18090,Huta,21.17632,51.44338
18157,Bąki,20.82186,52.19045
18201,Podolszyce,19.74639,52.53278
18338,Czerniaków,21.06708,52.19488
18590,Pruszaków,21.07145,51.36650
18606,Kopanina,16.86381,52.37734
18631,Pilczyce,16.95087,51.14001
18638,os. Szymanowskiego,22.58138,51.26231
18856,Żegrze,16.96521,52.38044
18887,Opatowice,18.81714,50.45882
18930,Kłokoczyce,17.09621,51.15756
19032,Andrzejów,18.24845,51.18370
19033,Mariensztat,21.01613,52.24613
19080,Rybnicka Kuźnia,18.52501,50.12938
19168,Stolarzowice,18.82222,50.38804
19174,Glinice,21.16923,51.38748
19323,Żerań Wschodni,21.01245,52.31333
19374,Stare Miasto,19.37161,51.66476
19376,Majdan Wrotkowski,22.53533,51.21045
19542,Dzierzków,21.18654,51.39708
19584,Gosławice,18.26555,52.28664
19679,Strachowice,16.90000,51.11667
19966,Jedliny,16.21117,54.20083
20027,Dąbrówka Infułacka,20.92083,50.00194
20054,Antoniuk Fabryczny,23.11986,53.14778
20060,Mirów,19.16489,50.81561
20105,Szoszowy,18.73194,50.00361
20154,Makoszowy,18.77531,50.26785
20209,Jaroszówka,23.19522,53.16493
20224,Borki,21.12618,51.38971
20256,Łasztownia,14.57778,53.42222
20257,Śmierdnica,14.75599,53.34265
20279,Kończyce,18.78287,50.27119
20383,Wólka Klwatecka,21.13492,51.44655
20523,Sypniewo,16.98849,52.30448
20552,Janiszpol,21.20077,51.36386
20591,Rządz,18.70674,53.44059
20647,Helenka,18.80512,50.37341
20756,Zamłynie,21.12167,51.40188
20786,Zatorze,22.36891,53.83135
20815,Osiniec,16.89806,51.12111
20882,Bronowice Wielkie,19.87589,50.09902
20883,Tuszewo,18.80000,53.48333
21036,Morzysław,18.29317,52.23139
21075,Jugowice,19.92494,50.00052
21086,Cegielniana,19.92986,50.02548
21148,Łęg,20.02446,50.05997
21161,Przylasek Wyciąski,20.16916,50.05544
21181,Wyciąże,20.16014,50.07322
21186,Kobierzyn,19.89170,50.01150
21220,Okradzionów,19.38291,50.33433
21336,Wyczerpy,19.17007,50.86021
21365,Smukała Dolna,17.96000,53.20000
21371,Janów Miejski,19.10245,50.23581
21407,Piotrowo,16.95045,52.40309
21481,C,19.02000,50.12180
21489,Cedro-Mazur,20.70708,50.86019
21509,Łęka,19.34867,50.36078
21511,Bielice,18.00530,53.10462
21539,Trzydziesty,19.20828,50.34102
21678,Rząsawy,19.16857,50.87260
21781,Bobrek,19.17458,50.25511
21785,Liszka Dolna,19.11853,50.81739
21803,Karczówka,20.58399,50.86938
21843,Czarne,15.74810,50.87446
21869,Słoboda,23.13610,53.10521
21872,Dojlidy,23.20320,53.11398
21873,Fasty,23.08004,53.16127
21892,Załęska Hałda,18.98265,50.25032
21956,Turzyn,14.53038,53.42642
22087,Gotartowice,18.61611,50.07530
22498,Cezarówka Dolna,19.34001,50.15861
22501,Pocieszka,20.63437,50.88012
22529,Nowe Bródno,21.02502,52.28552
22533,Budziwój,21.98553,49.96988
22651,Wilcze Gardło,18.57101,50.26630
22731,Dąbrowa,19.47155,54.19257
22883,Jamnica,20.75528,49.58222
22957,Owczarnia,18.49132,54.41142
22965,Piekło,19.20425,50.36200
23059,Dębowa Góra,19.14357,50.26872
23095,os.Tysiąclecia,23.14860,53.16644
23110,Krychnowice,21.08292,51.35610
23170,III osiedle,18.30671,52.23384
23284,Kazanów,22.75557,49.79873
23522,Marlewo,16.93324,52.34129
23523,Dąb,19.26551,50.14039
23575,Stare Miasto,18.26743,52.80351
23578,Bystrzyk,14.59111,53.46639
23608,Roździeń,19.07247,50.26179
23647,B,19.02000,50.12180
23659,Zwierzyniec,19.00462,50.14054
23701,Rury Jezuickie,22.56833,51.24714
23900,Wola Grzybowska,20.99066,52.23464
24153,Gądów Mały,16.96298,51.12454
24242,Chebzie,18.88096,50.29854
24277,Prawiedniki,22.52001,51.14396
24414,Rokicie,19.43272,51.72731
24470,Zagórzynek,18.07644,51.73754
24503,Koszary,21.41667,50.96667
24535,Pastwiska,18.79417,53.44194
24652,Pochwacie,18.60477,49.96945
24703,Branice,20.13457,50.06723
24704,Krzesławice,20.05319,50.08530
24849,Śródmieście,14.55716,53.42367
24901,Młynek Janiszewski,21.14437,51.43410
24911,os. Konopnickiej,22.55542,51.24385
25083,Łuczanowice,20.10931,50.10687
25091,Śródmieście,18.99112,50.11704
25167,Biegonice,20.67320,49.58302
25186,Dąbrówka Polska,20.68503,49.59303
25280,Owczarki,18.84782,53.50323
26138,Bażantarnia,23.10851,53.11690
26160,Nowe Repty,18.72220,50.47305
26203,Sytkowo,16.83250,52.42917
26217,Nery,19.58639,51.75222
26219,Węzłowiec,18.99360,50.29699
26221,Nowy Służewiec,20.98922,52.16113
26263,Raków,19.71667,51.45000
26314,Kolonia Rybacka,18.54352,54.57402
26363,Piwonice-Zachód,18.06914,51.75654
26385,Podchoinie,22.02501,50.59966
26387,Kradziejówka,18.68170,50.06096
26442,Wysoki Brzeg,19.17611,50.20983
26463,Wenecja,17.82373,51.66607
26474,Cukrownia,21.37051,50.92475
26480,Chocianowice,19.41000,51.71000
26622,Plac Grunwaldzki,17.06127,51.11167
26665,Budy Małe,22.75902,49.80362
26695,Darzybór,17.03040,52.38398
26703,Kruk,18.22783,52.79825
26783,Kolonia,18.44190,54.46851
26823,Mikorzyn,18.25225,52.76014
26879,Płotki,16.82342,53.18009
26943,Piekary,17.55030,52.54021
27001,Mileszki,19.59463,51.77159
27014,Skrzypki,21.16365,52.15742
27027,Piekary Wielkie,16.21056,51.20908
27039,Krzywólka,22.89232,54.12092
27040,Deszno,21.84176,49.54214
27056,Weronów,21.19524,51.39802
27107,Dymacz,19.64974,51.43334
27124,Zosinek,22.22149,51.08149
27155,Niedźwiedziniec,18.93952,50.26065
27272,Brzezie-Stacja,18.96602,52.69591
27286,Nosków,18.03459,51.72713
27289,Gródek,19.33085,50.22105
27396,Lipówka,19.35392,50.32743
27411,Krzemionka,19.11286,49.84612
27413,Pszczelnik,14.99521,53.34161
27423,Nowy Dwór,18.90980,50.36896
27449,Nowe Budy,22.09062,50.01712
27485,Górki,22.04979,50.58419
27497,Segiet,18.86378,50.40237
27509,Rędzin,16.96667,51.16667
27558,Brus,19.37280,51.74925
27623,Boleszyce,14.61778,53.37389
27642,Piaski,18.57815,50.10678
27691,Grodzisko,18.64106,54.35690
27692,Bloki Sabinowskie,19.09425,50.76474
27752,Fortuna,19.23000,50.23000
27797,Na Łąkach,20.72150,49.57764
27915,Poczekajka,23.54777,51.21747
27921,Glinki,19.08252,52.64439
27959,Bory,19.16812,50.34724
27990,Sołtysowice,17.08295,51.14237
28035,Sieje,20.64550,50.90451
28050,Leszków,16.79615,53.12835
28075,Niesłusz,18.27365,52.23680
28101,Rypułtowice,19.36667,51.68333
28114,Żabnik,21.95975,50.00605
28128,Ciemny Kąt,22.02043,50.54564
28153,Ruda,19.01669,52.64988
28225,Nowe Złotno,19.38528,51.78028
28241,Sadul,21.15160,52.20906
28282,Zgorzelec,18.90022,50.32511
28291,Obrzyca,16.94722,52.39072
28347,Tczew-Wybudowanie,18.79149,54.07106
28463,Malików,20.57936,50.88935
28503,Wróblowice,19.12411,49.82414
28600,Potoki,22.01042,49.96447
28623,Motylewski Most,16.77979,53.10222
28674,Piwonice-Kolonia,18.08534,51.72035
28786,Przylasek,21.97904,49.93839
28803,Wolica,20.19117,50.05861
28835,Repeckie,18.82911,50.46607
28893,Walowskie,19.08109,49.78084
28900,Wysoka,18.48077,54.42648
28978,Cieplice Śląskie-Zdrój,15.68427,50.86912
28994,Cichy Kącik,19.90452,50.06491
29016,Huta Szklana,18.65073,51.42106
29052,Ostroróg,16.88133,52.40184
29061,Zygmuntówka,21.40979,50.92102
29069,Hiszpanka,21.99846,49.96597
29073,Franciszkowo,18.71245,53.47257
29083,Sienna Grobla,18.66660,54.35530
29225,Golikówka,20.01752,50.04490
29278,Jutrzkowice,19.36124,51.64951
29338,Maniówka,22.97714,54.12175
29410,Kartuszowiec,18.85905,50.44014
29433,Winna Góra,22.77774,49.79904
29510,Nowy Świat,19.92718,50.05767
29548,Lubowiec,19.19836,50.22255
29554,Dąbrowa,19.33944,50.15833
29575,Cegielnia,20.59806,50.86000
29589,Sobaniec,20.66947,49.60723
29601,Kamień,18.98235,50.36486
29722,Łany,22.04436,49.97886
29758,Działki,19.23043,50.33529
29765,Szmulowizna,21.05201,52.25626
29809,Łagiewniki,19.48481,51.83608
29838,Zawiść,19.01170,50.12096
29889,Cegielniana,19.37834,50.29292
29917,Czyste,21.01334,52.11985
29942,Malowany Dworek,18.99553,49.83627
29951,Borowiec,18.66319,51.27265
29994,Bodzów,19.87069,50.03723
30021,Piaski Zamiejskie,22.23359,52.18113
30059,Wyścigi,22.57029,51.22586
30135,Klucz,14.56037,53.34460
30149,Okół,17.90638,50.86703
30329,Przekopana,22.81340,49.78487
30355,Klimkowizna,19.30323,51.65578
30389,Pohulanka,20.84175,52.26221
30512,Janowice Duże,23.24139,50.73083
30545,Samborowo,18.55570,54.38668
30646,Zagórze,20.66213,50.85896
30730,Jelenia Dolina,19.48973,54.23866
30840,Wichłacz,16.25251,54.18568
30875,Wadów,20.12181,50.09682
30897,Żabiniec,18.18806,50.35222
30930,Polski Hak,18.67040,54.35689
30932,Stare Rokicie,19.43321,51.72577
31030,Rudno,18.67378,54.35061
31043,Plątnowo,18.13028,53.08889
31045,Czarna Rola,16.94191,52.43532
31054,Strzemięcin,18.73121,53.46040
31095,Piekło,20.71158,49.62657
31111,Kawka,18.96097,52.72681
31194,Potkanów,21.10377,51.35621
31269,Kolonia Joanny,18.95219,50.27018
31288,Nastole,20.59701,50.81640
31300,Domki,20.57188,49.69653
31434,Leopoldowo,18.94538,52.69995
31472,Zygmuntów,22.89007,50.97709
31477,Wiktoryn,20.92572,52.19806
31502,Piorunówka,22.52862,51.25446
31564,Podrowce,19.25062,50.40280
31581,Kuńkowce,22.71762,49.80562
31611,Krzetle,20.61996,50.89341
31647,Nowa Kuźnica,19.11387,51.02603
31659,Nowa Wola Gołębiowska,21.20902,51.44702
31694,Planty,23.25222,50.72028
31706,Zaszosie,20.62139,50.82028
31733,Kraska,22.04479,53.15332
31787,Koniówka,21.14183,51.42275
31815,Ogiernia,19.26482,50.13934
31904,Barnucin,14.63694,53.37472
31946,Arturówek,19.47276,51.82417
32010,Paluch,20.95985,52.15623
32073,Idalin,21.17954,51.37379
32223,Pustki,21.96047,50.05466
32264,Ruda Pabianicka,19.43750,51.70167
32301,Jastrzębie Górne,18.58521,49.88268
32302,Augustówka,21.10000,52.18000
32336,Zagajnik,19.11853,50.81739
32341,Podlasie-Przedmieście,16.78000,53.15806
32366,Sąsieczno,19.62361,51.74861
32525,Leśniówka,20.60000,50.81000
32526,Kraśnica,14.61286,53.48412
32531,Babia Ława,19.24362,50.34720
32547,Prątnica,18.77639,54.09417
32557,Miechowiczki,18.26942,52.77713
32646,Zagórze Górne,20.64796,50.88824
32659,Krężel,18.10903,50.35496
32707,Stara Wieś,18.62530,54.33380
32716,Dolna Wieś,19.04667,49.85972
32719,Longinus,19.68619,52.49188
32763,Niebrów,19.97070,51.54015
32799,Wilkoszyn,19.30336,50.20482
32864,Jeżowa Wola,21.10000,51.36000
32868,Nowa Kuźniczka,19.40358,50.32195
32918,Królewska Dolina,18.61268,54.36732
32962,Stare Repty,18.81000,50.41000
33069,Szajbówka,22.78219,49.80011
