id,name_pl,lon,lat
38467,Panigródz,17.30285,52.94705
38518,Suliszowice-Szczypie,19.34620,50.69234
38629,Gajówka Osiny,21.14272,51.14310
38675,Horodyszcze,23.44544,51.17094
39046,Suliszów,20.67273,50.64522
39315,Mnich-Południe,19.46709,52.25538
39661,Żerocin,22.91191,51.95064
39764,Buszyce,20.42745,52.13306
40609,Rzemieniewice,17.56340,52.99752
40760,Pilewice,18.72873,53.35558
41181,Zawadka Rymanowska,21.72646,49.50547
41215,Wróżewy,17.40089,51.72561
41632,Krobonosz,23.38203,51.22401
41746,Raciszów,17.64567,50.97660
42236,Kuźnica Ługowska,18.84765,51.27810
42919,Siekówko,16.32519,52.03376
43216,Chobienia,16.44881,51.54559
43260,Jabłoń-Samsony,22.61522,52.92196
43300,Wólka Wołyniecka,22.25127,52.12283
43790,Matiaszów,21.42169,50.46701
43918,Potulice,17.69136,53.12329
44080,Stępka,19.17334,52.40828
44609,Kolwiny,21.22325,54.22476
44876,Wola Lipowska,20.01152,54.33717
45325,Kolonia,19.44696,50.30884
45406,Kaźmierzewo,16.29794,53.79471
45445,Nowy Rożnów,17.82177,50.17818
45658,Chyże,15.13325,52.05048
45760,Dołżyca,22.34432,49.22088
45777,Medynia Głogowska,22.13683,50.15518
45834,Konowały,22.89055,53.11032
45949,Wołcza Mała,16.94663,53.97595
46137,Konradowo,18.74243,52.85345
46549,Łęg,17.06632,52.08968
46676,Zbijewo-Kolonia,18.97165,52.36437
46699,Witoszyn,15.45751,53.20427
47085,Marszewo,18.37092,54.25292
47124,Malinowo,22.50882,52.72059
47376,Ksawercin,18.85690,51.90203
47529,Niska Jabłonica,20.76333,51.31021
47546,Piła,16.36208,52.73491
47681,Małe Budziska,18.09128,53.60047
47747,Dębówko Nowe,17.17953,53.10865
47833,Dąbrówka,21.39934,49.77424
48276,Polesie,19.63883,51.44239
48294,Nowy Witoszyn,19.04384,52.70600
48384,Wojciechówka,21.61967,50.90106
48978,Witkówko,17.76492,52.45647
49152,Skajzgiry,22.74335,54.32811
49374,Mieszołki,22.21808,53.37490
49939,Klawkowo,17.60493,53.71141
50055,Stawki,18.72977,52.86257
50547,Kilimany,21.26201,53.49330
50646,Czarna Hańcza,23.35387,53.93862
50806,Orszymowo,20.15407,52.45735
51087,Gągolin Północny,20.06878,52.17944
51289,Surowe,19.77413,54.04188
51495,Ludmierzyce,17.91318,50.03199
52285,Redwina,18.44273,50.60021
52389,Witosław,17.48584,53.23947
52687,Zatorowizna,19.65585,53.05993
52996,Dzierążnia,20.42489,50.37750
53065,Łomia,20.33979,53.11047
53136,Olsza,19.86969,51.81965
53262,Mostki,17.88884,51.36960
53333,Dąbrówki Kobylańskie,18.86678,51.29009
53551,Pasterzyce,16.99525,50.94740
53577,Radostków,19.15297,50.91504
53734,Antoniówka,21.27997,51.42986
53937,Świerże-Kolonia,23.73383,51.18059
54002,Lejkówko,16.57717,54.25896
54070,Łasieczniki,20.11662,52.08337
54150,Dąbrówka,20.15410,51.62476
54400,Ruda,20.92171,50.54814
54540,Sawały,21.80348,53.00691
55018,Sułkowo,15.14431,53.33174
55431,Zajączki Pierwsze-Ruda,18.87521,50.94926
55638,Borecznica,19.74732,51.03091
56018,Ściebielec,23.44522,53.42269
56034,Matygi,21.86848,51.52293
56069,Soje,21.26617,52.90732
56175,Stanisławów,18.81558,52.02822
56220,Janiszewo,21.11044,53.87653
56303,Golice,22.34681,52.20485
56635,Koperno,14.73547,51.89065
56690,Podlasek,19.26667,53.50712
56756,Sojnica,23.57028,50.52889
57079,Radoszkowo Drugie,17.25684,52.05740
57229,Węże,22.14947,52.35385
58075,Piskorczyn,19.25457,53.03894
58811,Popowo,16.65356,52.60742
58885,Kałuże,18.63751,51.08666
59375,Trzemoszna,20.29448,51.22966
59406,Wojciechowo,17.76922,54.68882
59603,Butrymowce,23.46262,53.62327
59816,Urządków,21.87510,51.25477
60512,Łętownia,22.70233,49.80818
62624,Julianów,23.28197,51.21601
62830,Stanisławka,18.28833,53.12194
63147,Wyżnice,20.09709,53.60891
63157,Piotrowo,17.98623,52.23035
63333,Lubnica,16.88908,53.64003
63396,Cyganka,20.36048,52.10232
63497,Barcikowo,18.91487,52.76999
64330,Nieczatów,21.05993,51.43593
60601,Bogumiłów,19.59736,51.30073
60706,Pęchratka Polska,22.09460,52.86765
60939,Rosiny,15.12648,53.10875
61055,Uścikowo-Folwark,16.79433,52.63828
61273,Usnarszczyzna,23.52377,52.83138
61398,Rozgarty,18.67650,53.42780
61466,Dowiaty,21.84673,54.24672
62609,Dąbrówki,21.37958,51.14545
63655,Bylowo-Leśnictwo,18.17361,54.33972
63676,Lasocin,21.97117,51.67263
63750,Wójcinek,18.46611,51.73500
63943,Wężowiec,20.66895,51.67904
64127,Zazdrość,17.80690,53.01456
64587,Kawęczyn,20.34534,50.57893
64600,Karp,22.70704,52.75007
64983,Nowy Młyn,19.10070,53.13522
65009,Stróżewko,19.77241,52.56584
65245,Michorzewo,16.34783,52.36800
65433,Ryczyca,21.92717,52.18287
65528,Huta Stara,21.01166,50.84710
65818,Piaski,17.77429,52.48533
66405,Białe Błota,17.96813,52.80650
66511,Dziarno,20.85869,52.70595
66653,Ośnica,21.03760,52.85265
66754,Przeciszewo,19.96271,52.66331
67145,Sobieska Wola Pierwsza,22.80747,50.97078
67519,Jeroniki,23.03030,53.14734
67593,Granowice,16.35268,51.07636
67612,Sośninka,21.57217,51.78115
67957,Stara Tuchorza,16.05360,52.17061
72826,Zabłocie,20.64549,54.31325
73125,Biele,19.05521,49.82875
77666,Lipie,16.23862,53.38511
66562,Nowa Huta,18.03364,52.01974
66610,Górki k. Młynka,21.19170,51.02784
66651,Pryszczowa Góra,22.45019,51.39398
66853,Świdniczek,22.64719,51.26002
67211,Czerteż,22.14420,49.57599
67244,Nowy Szwarocin,20.11771,52.21718
67641,Annopol,23.77349,51.00583
68015,Mazanki,18.95783,53.34734
68020,Placusin-Gajówka,21.27972,52.67945
68399,Psarki,19.74316,51.12691
72807,Walerianowo,19.60198,52.89343
73055,Winduga,21.01223,52.22968
76634,Zdrojewo,21.27877,53.74015
64636,Pruszków,19.06906,51.53943
65106,Wiktorzyn,22.21569,53.18988
65153,Stróżewko,16.91344,52.95040
65253,Łodygowo,22.18794,53.58397
65295,Jurków,15.74575,51.19439
65421,Brzozów Nowy,20.02363,52.29929
66209,Leśmierz,19.28423,52.02279
66563,Siennica Królewska Mała,23.27577,51.00684
66986,Wierzelin,18.43218,52.37434
67694,Kalwaria,17.76981,53.97565
67724,Wólka Różańska,22.03626,51.97752
68275,Kurek,18.48333,51.55000
83001,Brzeziny Cieciułowskie,18.65523,50.99940
240,Kiszkowo,17.26321,52.58946
272,Szczytniki,18.33027,51.68511
362,Gołuchów,17.93333,51.85000
907,Kosów Lacki,22.15000,52.59567
1090,Budziszewice,19.93941,51.66711
1635,Tryńcza,22.55261,50.16016
2085,Wolin,14.61567,53.84488
2549,Kęsowo,17.71483,53.55764
2884,Trawniki,23.00476,51.13534
2972,Mońki,22.79995,53.40525
3002,Raczki,22.78361,53.98830
4884,Wetlina,22.47351,49.15181
5453,Gródki,20.03591,53.22898
5887,Górki Wielkie,18.85820,49.76793
6359,Młodasko,16.54304,52.48004
10003,Grzybowo,17.90574,54.07746
10522,Kuźnica Trzcińska,18.04665,51.16665
11100,Huta Jeżewska,20.68615,51.93230
11579,Popielów,21.94974,52.41214
12191,Skubianka,20.99377,52.47521
12270,Lipinki,21.29135,52.37105
13202,Nowy Chwalim,16.48530,53.76395
14454,Grądy,20.57217,52.25595
15592,Wrocanka,21.58282,49.70780
18054,Zaręby,20.73631,51.99989
18200,Wzdół-Kolonia,20.88178,50.97794
19226,Węglówka,21.77916,49.77630
19425,Marcinkowice,19.92602,50.44375
19674,Dąbrówka Wielka,17.86434,54.54653
21235,Karbowo,19.41716,53.28741
22461,Budziska,21.34149,52.26272
22535,Bienice,15.30096,53.61251
23059,Siedliska,17.73692,50.64383
23125,Bucze,20.60011,50.03260
23427,Jastrzębia,19.90870,52.09702
25308,Gustawów,19.62449,51.08121
25505,Ostrówiec,21.26947,52.03566
25551,Stary Kocin,19.12169,50.95869
25563,Dołęga,16.67753,52.67433
25595,Wrząca,16.89588,54.35479
25604,Augustynów,19.43433,51.32214
25608,Klenkor,21.62400,53.42520
26694,Dzierzgówek,20.01322,52.03610
27117,Żochowo,17.40475,54.45555
27145,Stare Gajdzie,22.04681,54.30242
27226,Ratno Górne,16.42243,50.50310
27286,Stradzewo,19.73530,52.72518
28753,Aleksandrowo,18.05126,52.81551
29026,Pludry,18.47487,50.67055
29174,Rupin,21.17408,53.16883
29489,Sędzin,18.57756,52.73392
29693,Zalesie,18.29582,52.21595
29761,Zacisze,22.72818,52.33392
29788,Borki,18.83846,51.21307
30159,Brudnów,20.82076,51.39984
30306,Olszówka,19.02577,53.10561
30400,Jesionowo,20.30721,54.18522
30436,Kamionka,15.45233,51.80923
30461,Kałkowskie,17.68752,51.46907
30528,Kuracz,17.18227,52.48034
30958,Klew-Kolonia,20.03833,51.21030
31434,Proślice,18.12419,51.10049
31514,Długosielce,23.57899,53.54756
31748,Mostowice,16.48416,50.27360
31902,Grobelki,23.73510,50.99109
31953,Czechy,18.89452,51.60597
32233,Chochołów,19.73803,52.25124
32362,Liwcze,24.03787,50.50595
32672,Parzniewiczki,19.52255,51.28602
33024,Nowe Tłoki,16.14980,52.14121
33327,Robaszew,18.53259,51.44577
33525,Popowo,17.85823,54.47960
33555,Radzice Duże,20.40737,51.45497
34152,Teodorów,20.30081,50.45014
34592,Rydzewo,21.73443,53.13555
34778,Łężki-Kolonia,18.99892,51.88384
35195,Kamienna Góra,16.32159,53.49003
35277,Koryta,19.16303,52.12445
35304,Zalesie,20.95096,52.84764
35568,Zembry,22.52450,52.02923
36297,Samarzewo,17.74814,52.22205
36396,Zagórze,23.09389,53.48025
36504,Hamer-Młyn,17.50936,54.03641
36874,Henrykówka,23.60457,50.81202
36886,Chrośno,19.20813,51.85285
37053,Miodne,21.51797,51.39860
37197,Sulgostów,20.61943,51.50316
37246,Danówka,22.98725,51.96113
37352,Dasze,23.24987,52.55405
37507,Widziszewo,16.60757,52.03829
37889,Żurawie,22.77898,50.80284
38014,Janowice,18.87696,52.75726
38317,Kolonia Przerąb,19.71804,51.14406
38822,Budy Wandalińskie,19.57851,51.70259
38866,Kuźnica Bobrowska,18.13164,51.46125
39170,Grapice,17.43390,54.50688
39574,Zofia,18.47922,52.36726
39909,Użbale,22.15169,54.33171
39955,Gumnisko,18.31721,51.32034
40155,Chwałowice,15.13247,52.65546
40274,Wilków,16.53998,50.86697
40288,Nowy Nacpolsk,20.20538,52.53601
40295,Bogaczów,16.06920,51.07203
40389,Zawady Dworskie,20.90692,52.80187
40636,Wielkopole,19.86345,51.21674
40679,Orłowo,22.16287,54.05304
41738,Dalekie,16.58017,52.19104
41883,Wierzchowiska Drugie,22.41420,50.80512
42082,Potulin,17.26719,52.96952
42354,Zajączkówko,16.02418,53.74600
42361,Dąbrowa,20.07077,51.16436
42978,Jeziorki Kosztowskie,17.15087,53.16954
44048,Sroczków,21.06610,50.42058
44129,Zaminowo,22.89382,52.63177
44161,Międzylesie,19.92798,53.72567
44232,Trzonów,20.25120,50.42767
44375,Duchny Młode,22.01667,53.01774
44471,Dobieszewko,17.34403,52.98317
44805,Michałkowo,21.29874,54.32056
44999,Bębnów,18.78259,51.32262
45011,Przetycz Włościańska,21.53772,52.75406
45014,Kaliszkowice,15.47481,52.13750
45311,Łubin Rudołty,23.01138,52.76873
45709,Wołkuny,22.77290,52.87925
45881,Podszyn,21.74996,50.83667
45967,Sołtysy,20.44775,51.34532
46018,Laskowszczyzna,22.88140,52.46508
46058,Żychów,18.36089,51.84094
47100,Józefin,23.34096,51.19012
47106,Lipsko-Kosobudy,23.24443,50.64955
47298,Stryj,21.95987,51.76789
47701,Matyski,21.82532,54.20062
47776,Bileńska Kolonia,19.19666,52.45183
48103,Pasieka Wałowska,20.23543,51.78773
48272,Lenartowo,18.25936,52.49525
48467,Koszewo,18.36898,52.43939
49495,Wójcice,17.21439,50.46056
49567,Cisówka,22.97801,53.29460
49600,Ksawerów Stary,21.13378,51.64811
49823,Martew,16.10717,53.17869
50080,Sobocin,18.12913,51.65938
50103,Wilczany,19.66805,53.66103
50225,Płonne,19.17183,53.12288
50268,Półsieraków,22.39585,50.47038
50333,Nowa Wieś Kłodzka,16.61609,50.56539
50452,Łysa Góra,22.12218,51.51601
50556,Demity,19.97062,54.29086
50753,Kłodnica Górna,22.29097,51.05907
51144,Wiewiórka,19.72413,53.66856
52214,Kaznów,18.90012,52.07753
52263,Rataje,16.52725,51.26870
52403,Gogolice,14.59713,52.91193
52446,Pleśnica,17.60136,50.43294
52865,Wychodne,22.84026,54.07780
54164,Chechnówka,20.87055,52.55270
54422,Krępa,18.25927,52.09186
54439,Mołodutyn,23.55515,51.06518
54520,Żukowo-Wawrzonki,20.06308,52.76248
54628,Cisowe,20.49590,52.33398
54665,Olszanka,23.40090,54.09800
54769,Staświny-Osada,21.88924,53.96217
55362,Dziewin Mały,17.99090,52.06340
55373,Barczygłów,18.17797,52.15793
55390,Regów,20.47469,52.16966
55522,Budziłowo,17.59254,52.19563
55566,Wola Dereźniańska,22.66274,50.48452
56860,Prusinowice,18.92918,51.73008
56967,Gola Wielka,17.54543,51.35551
57011,Mikłaszewo,23.79175,52.84432
57569,Biesiec,18.71454,51.39049
57641,Dobieszewo,15.53669,53.61526
57880,Janowo,18.33873,54.07409
58105,Osobne,21.96057,53.10206
58401,Krześniczka,14.75282,52.63273
58552,Młodów,23.16098,50.16145
58674,Kąty,20.59752,49.77860
59713,Stary Pilczyn,21.63562,51.80158
59722,Sobisz,18.31472,50.84167
59776,Komiłowo,17.05481,54.35802
60690,Mała Wieś Dolna,15.05121,51.09157
60785,Niedrzwica Kościelna-Kolonia,22.34510,51.07402
61841,Topielec,18.92056,53.08250
62353,Czesławin,20.62741,51.82411
62452,Kaliska,19.12206,52.40828
62465,Wólka Wielka,21.02286,53.90427
62486,Trynno,15.42432,53.03591
62863,Polska Wieś,21.28262,53.90284
63021,Rzeszutki,20.81890,50.59355
63051,Pliszczyn,22.65151,51.30023
63086,Pieszcz,16.78079,54.45847
63294,Poręby Dymarskie,21.80581,50.32095
63480,Barników,15.74607,53.21369
63556,Wólka Ponikiewska,22.58153,50.86374
64611,Mogilica,15.25861,53.19700
64624,Rewica,19.95364,51.75073
65301,Józefów Duży,22.31892,51.71396
65632,Kuźnica Kiedrzyńska,19.08323,50.91681
65679,Mutne,19.31284,49.66508
65991,Mariampol,20.07207,51.33975
66173,Struszewo,17.36388,54.17969
66359,Dębno,17.86235,52.63389
66539,Maciejki,21.27525,54.31256
66711,Izdebno,21.55685,51.82647
67252,Zadąbrowie,22.82156,49.89224
67899,Jastrzębia Stara,20.76521,51.68084
68061,Kotówek,22.30465,53.24764
82972,Dąbrowskie-Osada,22.55861,54.07500
187,Włocławek,19.07799,52.65975
410,Bochnia,20.43205,49.96765
582,Oksa,20.10184,50.72762
598,Łagów,21.08646,50.77689
645,Wilczyce,21.65863,50.74632
1442,Słupia,19.59445,52.96622
1588,Korczyna,21.81372,49.72111
1956,Borzytuchom,17.37170,54.20007
2134,Tuczno,16.15585,53.19376
2916,Krasnobród,23.21343,50.54408
2928,Wasilków,23.20935,53.19724
2956,Czeremcha,23.35000,52.51667
3318,Regny,19.88882,51.69946
3397,Skorzęcin,17.89809,52.46088
4074,Goszyce,20.13468,50.17813
4627,Borków,20.75202,50.77186
4639,Gronów,15.14789,51.18806
5110,Ogrodzona,18.72680,49.77068
7160,Ścinawa,16.43897,51.40983
8130,Łędławki,20.94394,54.10396
8137,Środa Śląska,16.59520,51.16309
10197,Słomin,20.89673,52.10936
10362,Prężyce,16.81800,51.23676
11110,Stawno,14.90124,53.49691
11141,Płytnica,16.79351,53.30811
11746,Załom,14.73058,53.43603
12296,Tarnowiec,17.64670,50.91502
12465,Chmielek,22.86509,50.39527
13040,Zaborów,16.42157,51.35308
15836,Rusko,16.41332,54.40083
17315,Wola Kalinowska,19.80814,50.22645
20430,Konieczkowa,21.92034,49.84838
20610,Jankowice,19.13102,53.54463
22531,Secyminek,20.46290,52.38811
23273,Smosarz-Dobki,20.78237,52.84631
23412,Pieńków,20.81412,52.37363
24195,Łączki-Pawłówek,22.29201,51.11531
24559,Prymusowa Wola,20.18192,51.36494
24567,Drozdowo,22.49656,54.16022
24989,Dankowice,16.87433,50.85604
25248,Wymysłowo,16.75123,52.62346
25680,Skrzynki,19.11472,52.14193
25692,Guzówka,22.68980,50.86052
26092,Malachin,17.98034,53.82916
26118,Kazimierzów,17.02863,50.86421
26335,Szymonki,17.17221,51.63864
26853,Modlica,17.67248,52.13384
27796,Dunajek Mały,22.27184,54.18444
27814,Wrąbczynkowskie Holendry,17.79557,52.16143
28104,Szeligi-Leśnica,22.28447,53.04715
28513,Bukowie Górne,19.41194,51.41683
28724,Dąbrocz,22.31265,50.78407
28728,Czamanin-Kolonia,18.71408,52.48125
28799,Zbójno,23.14547,51.48557
28916,Lubiatów,17.07158,50.50022
28966,Sicienko,15.71722,53.20936
29347,Nowa Wieś,22.61026,54.08036
29429,Przydróżek,21.00684,51.77059
29521,Stare Kuchmy,23.71568,53.00456
29528,Dulnik,18.97444,53.06472
29613,Głobica,19.08711,54.29577
29647,Majdan Borzechowski,22.31985,51.11210
29703,Wyszanowo,15.65485,52.37917
30020,Stańkowa,22.44509,49.55170
30191,Zacisz,21.57444,54.14694
30722,Krawno,21.22544,53.66680
31095,Jasnowo,17.66504,53.74364
31121,Nowe Siodło,16.21726,50.65705
31207,Janisze,21.98410,51.62248
31455,Tobółka,19.06839,53.11401
31886,Cerekiew,21.05669,51.40586
32108,Chruślanki Mazanowskie,21.95436,51.02556
33308,Dąbrowa Tarnawacka,23.39771,50.49954
33477,Ludwikowo,16.81250,52.24460
33599,Stobierna,21.47922,50.02754
33693,Lasówka,16.45559,50.30510
33904,Usza Wielka,22.46612,52.71964
34524,Hornigi,21.15181,51.83932
34930,Krzykawka,19.41202,50.31227
35660,Podwołkuszne,23.32839,53.77922
35863,Rusków,22.73162,52.31385
36075,Falęcice-Parcela,20.92508,51.70423
36656,Nowa Kamionka,23.52907,53.38789
36811,Ignacówka Pierwsza,18.00026,51.13883
36909,Stróżewo,20.50096,52.51839
37687,Nowy Dwór Elbląski,19.28016,54.11169
37777,Górki,22.03700,49.65067
38147,Popów Głowieński,19.62521,52.00263
38281,Annetów,19.64788,52.20294
38356,Noworąblów,22.07890,51.26716
38388,Mołdawinek,15.33741,53.69100
38422,Liski,21.93290,53.56324
38894,Truskolasy-Wola,22.66726,53.02570
39425,Zofianów,20.38006,51.78280
39516,Rozbitek,16.06099,52.56018
39743,Wincentów,18.55296,52.07877
39981,Nowy Glinik,21.52147,49.68546
40051,Mroczki,22.31836,53.40147
40652,Oparówka,21.71587,49.83314
41068,Goryń,21.27212,51.53916
41094,Rejowiec,20.09163,50.68930
41150,Strzyże,21.10499,52.62675
41333,Pomarzany,19.21803,52.25460
41396,Wilkowa,16.90262,51.34350
41502,Glisne,20.02257,49.65861
41531,Stopki,21.04359,54.30714
41639,Kliczków Wielki,18.57321,51.53430
41653,Szpiegowo,19.23409,52.69146
42051,Czarnia Duża,19.65743,52.97970
42168,Kajetanów,20.69967,50.94456
42430,Ścięciel,20.93103,53.32986
42753,Macew,17.98523,51.83271
42756,Skrzynica,15.68121,52.63015
42999,Podniebyle,21.61543,49.68032
43071,Wójtostwo,20.87711,52.50166
43535,Świerże-Kończany,22.16182,52.77389
44142,Sławęcin,18.27217,52.35051
44703,Golin,14.99648,51.71851
44972,Miąskowo,17.38856,52.16561
45004,Przezwody,20.35824,50.19756
45110,Perna,19.19386,52.27898
45459,Poryte,22.06949,53.35798
46186,Wiewiórka,18.23714,51.20671
46229,Zacisze,14.93491,52.82480
46544,Cięgardło,18.04812,53.98895
46609,Chełmek Wołowski,16.38083,51.45044
46710,Wyliny-Ruś,22.64493,52.80571
46871,Żabieniec,21.65210,51.94180
46948,Krzemień,15.53443,53.36801
47492,Zakrzewek,21.89256,52.86513
47519,Templewo,15.38953,52.42519
47870,Garnowo,14.39490,53.00977
47993,Nowa Maliszewa,22.05818,52.59440
48136,Dolistowo-Kolonia,22.90597,53.54766
48306,Bożacin,17.65087,52.65931
48488,Dzięcielec,17.91436,54.49894
48677,Kierżno,15.42538,51.26209
48928,Ełdyty Wielkie,20.16849,54.00242
49382,Dębianki,18.71455,52.49284
49461,Podborcze,22.85147,50.70524
49644,Janków,15.73933,53.21844
50054,Huby Pijanowskie,16.94951,51.83556
50121,Gąsiorów,20.54923,51.26074
50877,Nowe Krubice,20.15436,52.52000
50932,Stare Rakowo,21.98039,53.34186
50993,Chrząstów Wielki,19.18267,51.95587
51009,Świdry Podleśne,22.19633,53.46925
51307,Wiązówka,20.21064,52.40772
51431,Osetnik,19.97741,54.16315
51865,Kuźnica Skakawska,18.12755,51.28309
51882,Bukowiec,20.05969,51.69100
51897,Krześlinek,22.35489,52.24119
52316,Krupice,22.78229,52.41713
52484,Trumieje,19.14620,53.63425
52505,Kukań,15.09264,53.89518
52550,Głodowo,21.66561,53.71890
52675,Raduchów,18.17649,51.57368
52742,Widowo,23.23512,52.77092
52949,Kopanie,16.86466,51.83847
53011,Ratułów,19.89624,49.37592
53471,Goślinów,16.06141,51.21171
54152,Wiśniewo,19.41185,54.04128
54746,Arciszewo,18.56739,54.25807
55496,Pawłowice,18.40027,50.99745
55613,Zegartowice,20.40233,50.55230
55622,Czaple Wolne,18.15041,50.97971
55716,Kościelna Jania,18.60399,53.75019
55749,Janów,19.19821,51.00078
55856,Aleksandrówka,23.11489,54.27089
56092,Kopanie,18.18360,52.70683
56199,Kownatki-Falęcino,20.58791,53.23946
56368,Posadówka,19.55183,51.04095
56494,Rudki,16.48566,52.60462
57016,Gostomko,17.82683,54.16157
57057,Wędzina,18.59556,50.83414
57800,Stare Leśne Bohatery,23.53242,53.79479
58043,Boguty-Augustyny,22.41492,52.74034
58277,Smolniki,17.76868,53.00194
58309,Nowy Konik,21.31100,52.21665
58440,Szorce,22.67377,53.29658
58579,Cykarzew Północny,19.17504,50.95289
59121,Karpa,22.83528,53.73722
60106,Szlasy-Łozino,21.02348,52.93327
60161,Nowy Śleszów,17.11108,50.93352
60545,Grzechotki,19.84511,54.38215
60566,Honoratów,20.00444,51.33871
60721,Wandzin,22.56224,51.01180
60940,Draganowa,21.62309,49.58921
61109,Pietrusza Wola,21.71386,49.79508
61121,Stanisławówka,18.24806,51.22111
62055,Boguty-Żurawie,22.39938,52.73231
62400,Pełczyn,22.98160,51.16596
62791,Halinin,20.53975,52.72226
63280,Kontrewers,20.51399,51.05408
63703,Zacieczki,22.28383,53.61024
63807,Ciepielin,20.98601,52.57219
63825,Czarnotrzew,21.35166,53.17521
63838,Nowiny-Zdroje,23.03912,53.32768
63975,Aleksandrowo,17.47882,52.90257
64097,Kotowszczany Dół,22.01667,50.92389
64417,Jasiów,20.63134,50.99787
64586,Toczyłowo,22.50168,53.65995
65005,Sławnikowice,15.17598,51.17894
65455,Zagórzyn,16.46047,54.37722
66187,Rybojedzko,14.71474,52.17120
66680,Szkarpawa,19.07570,54.26127
66869,Kurianki Drugie,22.87493,53.98571
67007,Teratyn,23.75653,50.90062
67311,Dąbrowa,20.44816,51.57954
67748,Zawadka,21.69930,49.93539
68017,Uchodze,19.13785,52.39576
72834,Ustrych,20.47489,53.64057
72953,Mroków-Kolonia,21.80186,51.76423
73069,Wyględówka,22.19107,52.15416
73126,Skup,22.14359,54.22784
73162,Brudnów Piąty,19.10646,51.92285
77705,Mądroszki,17.35255,54.14548
77706,Słomczyno,17.19361,54.49889
83037,Kaplin,15.88689,52.65196
488,Piwniczna-Zdrój,20.71791,49.43897
792,Boguty-Pianki,22.41346,52.71610
880,Kotuń,22.07105,52.17701
2117,Postomino,16.71622,54.49211
2461,Osiek,19.38753,53.16790
2804,Trzydnik Duży,22.13591,50.84488
3179,Franciszków,20.32758,52.01534
3596,Tylmanowa,20.39856,49.50724
4150,Żołędowo,18.06242,53.22181
4223,Więckowice,16.64024,52.39218
6278,Chroboty,20.45025,52.03379
7698,Chlewice,20.00461,50.65382
8904,Dziechlino,17.70217,54.49831
9061,Rajskie,22.48120,49.31554
10728,Elganowo,20.85938,53.65968
11719,Laski,21.71204,53.23674
12232,Niesulice,15.40459,52.21194
14379,Sulistrowiczki,16.73052,50.84560
14951,Jadwigów,20.65856,51.81022
15113,Rogóż,20.56418,54.12355
15300,Czułówek,19.68256,50.04168
17404,Ostrówki,16.92528,52.91728
19488,Pajtuny,20.69567,53.72937
20133,Brzozówka,21.01877,50.06051
20480,Czaplinek,21.13563,51.94891
20762,Szarłata,18.22183,54.38723
21709,Hanusek,18.76133,50.50766
22380,Machnacz,18.95264,52.64911
23690,Zygodowice,19.52325,49.94232
24026,Smardy Dolne,18.14967,50.99225
24615,Kiszki,22.46870,50.59300
24625,Mętków,19.37422,50.05081
24658,Julinki,19.33170,52.17688
24668,Ligota Strupińska,16.80925,51.39803
25062,Kaliska,17.24148,52.82838
25367,Dworszowice Kościelne,19.12296,51.07893
25407,Ateny,23.04502,53.96431
26359,Podgór,18.43495,52.24629
26663,Poniat,22.19722,53.22119
27161,Jelenie,16.01442,53.15238
27826,Bolków,14.36257,53.54907
28175,Cierniki,17.01501,53.76953
28184,Brzegi,20.40453,50.73919
28206,Nowy Olesiec,17.89804,51.97409
28651,Borzęcin,19.60445,51.17183
29430,Wólka Poduchowna,23.17463,53.23636
29588,Krzywki-Bośki,20.11323,53.07402
29755,Suliszewice,18.39050,51.68901
29889,Krywiatycze,23.38612,52.71380
30106,Stoczek,22.95822,53.31310
30786,Dziwigórz,16.43930,51.02219
31359,Czermno-Kolonia,20.03959,51.10777
31620,Olszewice,21.80853,52.19401
32273,Rokitno,23.78826,50.47500
32783,Ruda,21.71217,52.79780
33557,Wąkop,19.39731,53.44758
33898,Zgliczyn-Glinki,20.05118,52.96732
34218,Majki-Tykiewki,21.28980,53.01354
34610,Kopaniny,20.24751,50.66804
35174,Chrusty,16.61489,52.54306
35317,Szkaradowo Wielkie,18.91800,53.87259
35363,Klejwy,23.29935,54.15525
35572,Górka Prudnicka,17.68409,50.43808
35634,Oszkowice,19.55336,52.06862
36031,Dybki,21.70967,52.72418
36935,Mała Wólka,19.43041,53.55525
37011,Kotlarnia,18.36946,50.27730
37455,Filipki Małe,21.98617,53.51724
37837,Tytlewo,18.57213,53.30205
38336,Dębina,20.57427,50.04798
40239,Gzowice-Kolonia,21.35640,51.40791
40412,Czołowo,18.66367,52.24240
40554,Grzegorzowice,18.24423,50.17242
40876,Makowa,22.67870,49.64989
40948,Izbice,16.83147,51.64765
40966,Stare Budki,18.54319,52.23276
41034,Kozłów,21.68622,51.99294
41168,Szyszczyce,20.39129,50.39975
41316,Wólka Tyrzyńska B,21.62414,51.59600
41566,Żubrówka Nowa,23.15758,54.07787
41602,Wasylów,23.89772,50.55407
41857,Krępkowo,17.69230,54.47075
41863,Dzięciołówka,23.13436,53.42645
41918,Magnusze,22.81436,53.36641
41955,Słupowa,17.36730,53.00546
42254,Lipniak,22.13715,51.92611
42274,Bronisławów Mały,22.32329,51.73167
42990,Sowiny,16.83255,51.72468
43141,Podgóry,16.76858,54.21478
43267,Lasek,18.73982,51.73064
43509,Siedlisko,17.56014,53.42056
44221,Rożnowice,16.87336,52.69929
44519,Nowy Wiączemin,19.85164,52.44512
45012,Janowice,21.54508,50.64557
45239,Antonia,21.43323,53.45870
45413,Sielec,20.66164,50.36702
45415,Wytrzyszczka,20.67276,49.80406
